GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	OBSERVATION COUNT	BREEDING BIRD ATLAS CODE	BREEDING BIRD ATLAS CATEGORY	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS701369809	2019-02-10 10:11:57.0	20371	species	White-bellied Treepie	Dendrocitta leucogastra			20				India	IN	Kerala	IN-KL	Ernakulam	IN-KL-ER					Thattekkad WLS--Salim Ali Trail	L6442070	H	10.1323737	76.687333	2019-01-19	10:42:00	obsr946757	S51923716	Traveling	P22	EBIRD	420	9.656		4	0		0	0	0			Present in large number	
URN:CornellLabOfOrnithology:EBIRD:OBS701679837	2019-01-29 22:43:49.0	20371	species	White-bellied Treepie	Dendrocitta leucogastra			10				India	IN	Kerala	IN-KL	Ernakulam	IN-KL-ER					Eldose birding camp	L8380086	H	10.1029268	76.7012	2019-01-19	14:30:00	obsr681470	S51950164	Stationary	P21	EBIRD	180			6	1	G3812404	1	0	0			observed the same number of the particular species near the spot..as it was the only water source available	
URN:CornellLabOfOrnithology:EBIRD:OBS704570658	2019-01-29 22:43:49.0	20371	species	White-bellied Treepie	Dendrocitta leucogastra			10				India	IN	Kerala	IN-KL	Ernakulam	IN-KL-ER					Eldose birding camp	L8380086	H	10.1029268	76.7012	2019-01-19	14:30:00	obsr1202646	S52193098	Stationary	P21	EBIRD	180			6	1	G3812404	1	0	0			observed the same number of the particular species near the spot..as it was the only water source available	
URN:CornellLabOfOrnithology:EBIRD:OBS702570827	2019-01-27 02:55:08.0	10131	species	White-cheeked Barbet	Psilopogon viridis			20				India	IN	Kerala	IN-KL	Ernakulam	IN-KL-ER					Thattekkad WLS--Salim Ali Trail	L6442070	H	10.1323737	76.687333	2019-01-17	07:30:00	obsr348755	S52022299	Traveling	P22	EBIRD_CAN	180	3		2	1		0	0	0		with VJ Zacharias		
URN:CornellLabOfOrnithology:EBIRD:OBS703347378	2019-02-05 11:50:41.0	7577	species	White-eyed Buzzard	Butastur teesa			1				India	IN	Kerala	IN-KL	Ernakulam	IN-KL-ER					Ernakulam, Kerala, IN (9.91, 76.316)	L8503474	P	9.9096481	76.316298	2019-01-27	12:10:00	obsr823367	S52085083	Traveling	P22	EBIRD_IND	15	1		3	1	G3831201	1	0	0			Seen sitting on the pole. Identified as it has got specific identification of its whitish eyes. Photograph attached.	
URN:CornellLabOfOrnithology:EBIRD:OBS706981678	2019-02-05 11:50:41.0	7577	species	White-eyed Buzzard	Butastur teesa			1				India	IN	Kerala	IN-KL	Ernakulam	IN-KL-ER					Ernakulam, Kerala, IN (9.91, 76.316)	L8503474	P	9.9096481	76.316298	2019-01-27	12:10:00	obsr706334	S52406384	Traveling	P22	EBIRD_IND	15	1		3	1	G3831201	1	0	0			Seen sitting on the pole. Identified as it has got specific identification of its whitish eyes. Photograph attached.	
URN:CornellLabOfOrnithology:EBIRD:OBS699068854	2019-01-20 11:50:56.0	29437	species	White Wagtail	Motacilla alba			6				India	IN	Kerala	IN-KL	Ernakulam	IN-KL-ER					Kadungamangalam Church Road, Thiruvankulam, Kerala, IN (9.937, 76.377)	L8438733	P	9.937482	76.3774893	2019-01-16	17:00:00	obsr644993	S51728495	Traveling	P22	EBIRD	41	2		1	1		1	0	0			Got pics	
URN:CornellLabOfOrnithology:EBIRD:OBS698188948	2019-01-16 09:39:37.0	29437	species	White Wagtail	Motacilla alba			6				India	IN	Kerala	IN-KL	Ernakulam	IN-KL-ER					Thiruvankulam--Kavaleeswaram (Paddy Field)	L3385882	H	9.9416101	76.3785276	2019-01-13	07:43:00	obsr1196810	S51660232	Stationary	P21	EBIRD	15			4	1	G3759865	0	0	0			COUNTED AND PHOTOGRAPHED	
URN:CornellLabOfOrnithology:EBIRD:OBS699306635	2019-01-17 02:24:58.0	29437	species	White Wagtail	Motacilla alba			7				India	IN	Kerala	IN-KL	Ernakulam	IN-KL-ER					Thiruvankulam--Kavaleeswaram (Paddy Field)	L3385882	H	9.9416101	76.3785276	2019-01-13	09:13:00	obsr509242	S51754844	Stationary	P21	EBIRD	15			3	1	G3759889	1	0	0			counted	
URN:CornellLabOfOrnithology:EBIRD:OBS698188848	2019-01-16 09:39:37.0	29437	species	White Wagtail	Motacilla alba			13				India	IN	Kerala	IN-KL	Ernakulam	IN-KL-ER					Thiruvankulam--Kavaleeswaram (Paddy Field)	L3385882	H	9.9416101	76.3785276	2019-01-13	08:58:00	obsr1196810	S51660224	Stationary	P21	EBIRD	15			5	1	G3759888	0	0	0			this is my first time seen big number white wagtails in one location	
URN:CornellLabOfOrnithology:EBIRD:OBS698176922	2019-01-16 09:39:37.0	29437	species	White Wagtail	Motacilla alba			7				India	IN	Kerala	IN-KL	Ernakulam	IN-KL-ER					Thiruvankulam--Kavaleeswaram (Paddy Field)	L3385882	H	9.9416101	76.3785276	2019-01-13	09:13:00	obsr809396	S51659504	Stationary	P21	EBIRD	15			3	1	G3759889	1	0	0			counted	
URN:CornellLabOfOrnithology:EBIRD:OBS699306639	2019-01-17 02:25:04.0	29437	species	White Wagtail	Motacilla alba			9				India	IN	Kerala	IN-KL	Ernakulam	IN-KL-ER					Thiruvankulam--Kavaleeswaram (Paddy Field)	L3385882	H	9.9416101	76.3785276	2019-01-13	08:13:00	obsr509242	S51754845	Stationary	P21	EBIRD	15			5	1	G3759881	0	0	0			COUNTED	
URN:CornellLabOfOrnithology:EBIRD:OBS698176385	2019-01-16 09:39:37.0	29437	species	White Wagtail	Motacilla alba			9				India	IN	Kerala	IN-KL	Ernakulam	IN-KL-ER					Thiruvankulam--Kavaleeswaram (Paddy Field)	L3385882	H	9.9416101	76.3785276	2019-01-13	08:13:00	obsr823367	S51659476	Stationary	P21	EBIRD	15			5	1	G3759881	0	0	0			COUNTED	
URN:CornellLabOfOrnithology:EBIRD:OBS698173174	2019-01-16 09:39:37.0	29437	species	White Wagtail	Motacilla alba			6				India	IN	Kerala	IN-KL	Ernakulam	IN-KL-ER					Thiruvankulam--Kavaleeswaram (Paddy Field)	L3385882	H	9.9416101	76.3785276	2019-01-13	07:43:00	obsr809396	S51659216	Stationary	P21	EBIRD	15			4	1	G3759865	0	0	0			COUNTED AND PHOTOGRAPHED	
URN:CornellLabOfOrnithology:EBIRD:OBS698176450	2019-01-16 09:39:37.0	29437	species	White Wagtail	Motacilla alba			13				India	IN	Kerala	IN-KL	Ernakulam	IN-KL-ER					Thiruvankulam--Kavaleeswaram (Paddy Field)	L3385882	H	9.9416101	76.3785276	2019-01-13	08:58:00	obsr809396	S51659479	Stationary	P21	EBIRD	15			5	1	G3759888	0	0	0			this is my first time seen big number white wagtails in one location	
URN:CornellLabOfOrnithology:EBIRD:OBS698173188	2019-01-16 09:39:37.0	29437	species	White Wagtail	Motacilla alba			6				India	IN	Kerala	IN-KL	Ernakulam	IN-KL-ER					Thiruvankulam--Kavaleeswaram (Paddy Field)	L3385882	H	9.9416101	76.3785276	2019-01-13	07:43:00	obsr638917	S51659217	Stationary	P21	EBIRD	15			4	1	G3759865	0	0	0			COUNTED AND PHOTOGRAPHED	
URN:CornellLabOfOrnithology:EBIRD:OBS698176521	2019-01-16 09:39:37.0	29437	species	White Wagtail	Motacilla alba			13				India	IN	Kerala	IN-KL	Ernakulam	IN-KL-ER					Thiruvankulam--Kavaleeswaram (Paddy Field)	L3385882	H	9.9416101	76.3785276	2019-01-13	08:58:00	obsr823367	S51659483	Stationary	P21	EBIRD	15			5	1	G3759888	0	0	0			this is my first time seen big number white wagtails in one location	
URN:CornellLabOfOrnithology:EBIRD:OBS698173014	2019-01-16 09:39:37.0	29437	species	White Wagtail	Motacilla alba			6				India	IN	Kerala	IN-KL	Ernakulam	IN-KL-ER					Thiruvankulam--Kavaleeswaram (Paddy Field)	L3385882	H	9.9416101	76.3785276	2019-01-13	07:43:00	obsr527144	S51659204	Stationary	P21	EBIRD	15			4	1	G3759865	0	0	0			COUNTED AND PHOTOGRAPHED	
URN:CornellLabOfOrnithology:EBIRD:OBS698175321	2019-01-16 09:39:37.0	29437	species	White Wagtail	Motacilla alba			9				India	IN	Kerala	IN-KL	Ernakulam	IN-KL-ER					Thiruvankulam--Kavaleeswaram (Paddy Field)	L3385882	H	9.9416101	76.3785276	2019-01-13	08:13:00	obsr527144	S51659389	Stationary	P21	EBIRD	15			5	1	G3759881	0	0	0			COUNTED	
URN:CornellLabOfOrnithology:EBIRD:OBS698212230	2019-01-16 09:39:37.0	29437	species	White Wagtail	Motacilla alba			6				India	IN	Kerala	IN-KL	Ernakulam	IN-KL-ER					Thiruvankulam--Kavaleeswaram (Paddy Field)	L3385882	H	9.9416101	76.3785276	2019-01-13	07:43:00	obsr823367	S51661739	Stationary	P21	EBIRD	15			4	1	G3759865	0	0	0			COUNTED AND PHOTOGRAPHED	
URN:CornellLabOfOrnithology:EBIRD:OBS699306672	2019-01-17 02:25:11.0	29437	species	White Wagtail	Motacilla alba			13				India	IN	Kerala	IN-KL	Ernakulam	IN-KL-ER					Thiruvankulam--Kavaleeswaram (Paddy Field)	L3385882	H	9.9416101	76.3785276	2019-01-13	08:58:00	obsr509242	S51754846	Stationary	P21	EBIRD	15			5	1	G3759888	0	0	0			this is my first time seen big number white wagtails in one location	
URN:CornellLabOfOrnithology:EBIRD:OBS698175364	2019-01-16 09:39:37.0	29437	species	White Wagtail	Motacilla alba			9				India	IN	Kerala	IN-KL	Ernakulam	IN-KL-ER					Thiruvankulam--Kavaleeswaram (Paddy Field)	L3385882	H	9.9416101	76.3785276	2019-01-13	08:13:00	obsr638917	S51659394	Stationary	P21	EBIRD	15			5	1	G3759881	0	0	0			COUNTED	
URN:CornellLabOfOrnithology:EBIRD:OBS698180350	2019-01-16 09:39:37.0	29437	species	White Wagtail	Motacilla alba			13				India	IN	Kerala	IN-KL	Ernakulam	IN-KL-ER					Thiruvankulam--Kavaleeswaram (Paddy Field)	L3385882	H	9.9416101	76.3785276	2019-01-13	08:58:00	obsr845684	S51659707	Stationary	P21	EBIRD	15			5	1	G3759888	0	0	0			this is my first time seen big number white wagtails in one location	
URN:CornellLabOfOrnithology:EBIRD:OBS698176855	2019-01-16 09:39:37.0	29437	species	White Wagtail	Motacilla alba			7				India	IN	Kerala	IN-KL	Ernakulam	IN-KL-ER					Thiruvankulam--Kavaleeswaram (Paddy Field)	L3385882	H	9.9416101	76.3785276	2019-01-13	09:13:00	obsr527144	S51659499	Stationary	P21	EBIRD	15			3	1	G3759889	1	0	0			counted	
URN:CornellLabOfOrnithology:EBIRD:OBS698180359	2019-01-16 09:39:37.0	29437	species	White Wagtail	Motacilla alba			9				India	IN	Kerala	IN-KL	Ernakulam	IN-KL-ER					Thiruvankulam--Kavaleeswaram (Paddy Field)	L3385882	H	9.9416101	76.3785276	2019-01-13	08:13:00	obsr845684	S51659708	Stationary	P21	EBIRD	15			5	1	G3759881	0	0	0			COUNTED	
URN:CornellLabOfOrnithology:EBIRD:OBS699306588	2019-01-17 02:24:46.0	29437	species	White Wagtail	Motacilla alba			6				India	IN	Kerala	IN-KL	Ernakulam	IN-KL-ER					Thiruvankulam--Kavaleeswaram (Paddy Field)	L3385882	H	9.9416101	76.3785276	2019-01-13	07:43:00	obsr509242	S51754842	Stationary	P21	EBIRD	15			4	1	G3759865	0	0	0			COUNTED AND PHOTOGRAPHED	
URN:CornellLabOfOrnithology:EBIRD:OBS698180421	2019-01-16 09:39:37.0	29437	species	White Wagtail	Motacilla alba			6				India	IN	Kerala	IN-KL	Ernakulam	IN-KL-ER					Thiruvankulam--Kavaleeswaram (Paddy Field)	L3385882	H	9.9416101	76.3785276	2019-01-13	07:43:00	obsr845684	S51659712	Stationary	P21	EBIRD	15			4	1	G3759865	0	0	0			COUNTED AND PHOTOGRAPHED	
URN:CornellLabOfOrnithology:EBIRD:OBS698188878	2019-01-16 09:39:37.0	29437	species	White Wagtail	Motacilla alba			9				India	IN	Kerala	IN-KL	Ernakulam	IN-KL-ER					Thiruvankulam--Kavaleeswaram (Paddy Field)	L3385882	H	9.9416101	76.3785276	2019-01-13	08:13:00	obsr1196810	S51660227	Stationary	P21	EBIRD	15			5	1	G3759881	0	0	0			COUNTED	
URN:CornellLabOfOrnithology:EBIRD:OBS698175346	2019-01-16 09:39:37.0	29437	species	White Wagtail	Motacilla alba			9				India	IN	Kerala	IN-KL	Ernakulam	IN-KL-ER					Thiruvankulam--Kavaleeswaram (Paddy Field)	L3385882	H	9.9416101	76.3785276	2019-01-13	08:13:00	obsr809396	S51659393	Stationary	P21	EBIRD	15			5	1	G3759881	0	0	0			COUNTED	
URN:CornellLabOfOrnithology:EBIRD:OBS698176376	2019-01-16 09:39:37.0	29437	species	White Wagtail	Motacilla alba			13				India	IN	Kerala	IN-KL	Ernakulam	IN-KL-ER					Thiruvankulam--Kavaleeswaram (Paddy Field)	L3385882	H	9.9416101	76.3785276	2019-01-13	08:58:00	obsr527144	S51659475	Stationary	P21	EBIRD	15			5	1	G3759888	0	0	0			this is my first time seen big number white wagtails in one location	
URN:CornellLabOfOrnithology:EBIRD:OBS698176474	2019-01-16 09:39:37.0	29437	species	White Wagtail	Motacilla alba			13				India	IN	Kerala	IN-KL	Ernakulam	IN-KL-ER					Thiruvankulam--Kavaleeswaram (Paddy Field)	L3385882	H	9.9416101	76.3785276	2019-01-13	08:58:00	obsr638917	S51659480	Stationary	P21	EBIRD	15			5	1	G3759888	0	0	0			this is my first time seen big number white wagtails in one location	
URN:CornellLabOfOrnithology:EBIRD:OBS693445761	2019-01-03 22:24:13.0	19463	slash	Black/Ashy Drongo	Dicrurus macrocercus/leucophaeus			10				India	IN	Kerala	IN-KL	Ernakulam	IN-KL-ER					Baza trail Thattekkad	L8348242	P	10.1281268	76.6887947	2019-01-02	07:00:00	obsr667651	S51285146	Traveling	P22	EBIRD	255	3		3	1	G3719506	0	0	0				
URN:CornellLabOfOrnithology:EBIRD:OBS692550407	2019-01-03 22:24:13.0	19463	slash	Black/Ashy Drongo	Dicrurus macrocercus/leucophaeus			10				India	IN	Kerala	IN-KL	Ernakulam	IN-KL-ER					Baza trail Thattekkad	L8348242	P	10.1281268	76.6887947	2019-01-02	07:00:00	obsr668105	S51204023	Traveling	P22	EBIRD	255	3		3	1	G3719506	0	0	0				
URN:CornellLabOfOrnithology:EBIRD:OBS702570809	2019-01-27 02:55:08.0	23275	species	Yellow-browed Bulbul	Iole indica			25				India	IN	Kerala	IN-KL	Ernakulam	IN-KL-ER					Thattekkad WLS--Salim Ali Trail	L6442070	H	10.1323737	76.687333	2019-01-17	07:30:00	obsr348755	S52022299	Traveling	P22	EBIRD_CAN	180	3		2	1		0	0	0		with VJ Zacharias		
URN:CornellLabOfOrnithology:EBIRD:OBS699067872	2019-01-19 09:24:39.0	6814	species	Asian Openbill	Anastomus oscitans			1				India	IN	Kerala	IN-KL	Idukki	IN-KL-ID					Pampadum Shola NP	L2393839	H	10.1476769	77.2595072	2019-01-14	11:45:00	obsr543220	S51734742	Traveling	P22	EBIRD_IND	360	3		2	1		1	0	0			Photographed soaring over the park for a long time	
URN:CornellLabOfOrnithology:EBIRD:OBS703375277	2019-02-05 02:05:38.0	3234	species	Banded Bay Cuckoo	Cacomantis sonneratii			3				India	IN	Kerala	IN-KL	Idukki	IN-KL-ID					Periyar Tiger Reserve--Manakavala	L8096276	H	9.5331545	77.2316956	2019-01-25	12:55:00	obsr893087	S52087199	Traveling	P22	EBIRD	15	0.032		4	1	G3801990	0	0	0			Call	
URN:CornellLabOfOrnithology:EBIRD:OBS694115258	2019-01-08 02:37:43.0	21491	species	Barn Swallow	Hirundo rustica			18				India	IN	Kerala	IN-KL	Idukki	IN-KL-ID					Pampupara	L5555439	P	9.6773724	77.1505666	2019-01-05	16:10:00	obsr452388	S51340476	Traveling	P22	EBIRD	45	1.7		1	1		1	0	0				
URN:CornellLabOfOrnithology:EBIRD:OBS698187219	2019-01-14 13:05:05.0	21491	species	Barn Swallow	Hirundo rustica			17				India	IN	Kerala	IN-KL	Idukki	IN-KL-ID					Pampupara	L5555439	P	9.6773724	77.1505666	2019-01-14	13:18:00	obsr452388	S51660140	Traveling	P22	EBIRD_IND	24	0.322		1	1		0	0	0			Actual count	
URN:CornellLabOfOrnithology:EBIRD:OBS702808218	2019-02-05 13:20:19.0	26880	species	Blue-and-white Flycatcher	Cyanoptila cyanomelana			1				India	IN	Kerala	IN-KL	Idukki	IN-KL-ID					Kanthalloor Panchayat Office area	L8491546	P	10.2153764	77.1941236	2019-01-24	09:28:00	obsr906960	S52042441	Traveling	P22	EBIRD	170	4.5		5	1	G3794970	1	0	0				
URN:CornellLabOfOrnithology:EBIRD:OBS702953445	2019-02-05 13:20:19.0	26880	species	Blue-and-white Flycatcher	Cyanoptila cyanomelana			1				India	IN	Kerala	IN-KL	Idukki	IN-KL-ID					Kanthalloor Panchayat Office area	L8491546	P	10.2153764	77.1941236	2019-01-24	09:28:00	obsr731344	S52053870	Traveling	P22	EBIRD	170	4.5		5	1	G3794970	1	0	0				
URN:CornellLabOfOrnithology:EBIRD:OBS706515080	2019-02-05 13:20:19.0	26880	species	Blue-and-white Flycatcher	Cyanoptila cyanomelana			1				India	IN	Kerala	IN-KL	Idukki	IN-KL-ID					Kanthalloor Panchayat Office area	L8491546	P	10.2153764	77.1941236	2019-01-24	09:28:00	obsr1233756	S52363795	Traveling	P22	EBIRD	170	4.5		5	1	G3794970	1	0	0				
URN:CornellLabOfOrnithology:EBIRD:OBS702646043	2019-02-05 13:20:19.0	26880	species	Blue-and-white Flycatcher	Cyanoptila cyanomelana			1				India	IN	Kerala	IN-KL	Idukki	IN-KL-ID					Kanthalloor Panchayat Office area	L8491546	P	10.2153764	77.1941236	2019-01-24	09:28:00	obsr541737	S52028032	Traveling	P22	EBIRD	170	4.5		5	1	G3794970	1	0	0				
URN:CornellLabOfOrnithology:EBIRD:OBS702614017	2019-02-05 13:20:19.0	26880	species	Blue-and-white Flycatcher	Cyanoptila cyanomelana			1				India	IN	Kerala	IN-KL	Idukki	IN-KL-ID					Kanthalloor Panchayat Office area	L8491546	P	10.2153764	77.1941236	2019-01-24	09:28:00	obsr452388	S52025622	Traveling	P22	EBIRD	170	4.5		5	1	G3794970	1	0	0				
URN:CornellLabOfOrnithology:EBIRD:OBS700513832	2019-01-20 05:44:10.0	26880	species	Blue-and-white Flycatcher	Cyanoptila cyanomelana			1				India	IN	Kerala	IN-KL	Idukki	IN-KL-ID					Kanthallor	L2905180	H	10.2042578	77.1914542	2019-01-20	06:30:00	obsr452032	S51854213	Stationary	P21	EBIRD	240			3	1		0	0	0			Confirmed sighting near Kanthaloor Grama Panchayat	
URN:CornellLabOfOrnithology:EBIRD:OBS702178577	2019-01-24 10:26:40.0	26880	species	Blue-and-white Flycatcher	Cyanoptila cyanomelana			1				India	IN	Kerala	IN-KL	Idukki	IN-KL-ID					kanthalloor holidays	L8426041	P	10.2135233	77.1972156	2019-01-18	09:24:00	obsr1224928	S51989318	Stationary	P21	EBIRD	60			1	1		1	0	0				
URN:CornellLabOfOrnithology:EBIRD:OBS703817066	2019-02-02 04:15:50.0	7171	species	Black-crowned Night-Heron	Nycticorax nycticorax			1				India	IN	Kerala	IN-KL	Idukki	IN-KL-ID					Damsite Camp	L8505783	P	9.5327348	77.1481419	2019-01-26	22:01:00	obsr556980	S52123387	Traveling	P22	EBIRD	15	0.31		2	1	G3806251	0	0	0		Call heard distinctly - the bird was circling about above for more than 30 seconds - call was recorded	Call heard for more than a minute by two observers	
URN:CornellLabOfOrnithology:EBIRD:OBS703856344	2019-02-02 04:15:50.0	7171	species	Black-crowned Night-Heron	Nycticorax nycticorax			1				India	IN	Kerala	IN-KL	Idukki	IN-KL-ID					Damsite Camp	L8505783	P	9.5327348	77.1481419	2019-01-26	22:01:00	obsr1181061	S52126074	Traveling	P22	EBIRD	15	0.31		2	1	G3806251	0	0	0		Call heard distinctly - the bird was circling about above for more than 30 seconds - call was recorded	Call heard for more than a minute by two observers	
URN:CornellLabOfOrnithology:EBIRD:OBS704734391	2019-02-02 04:15:50.0	7171	species	Black-crowned Night-Heron	Nycticorax nycticorax			1				India	IN	Kerala	IN-KL	Idukki	IN-KL-ID					Damsite Camp	L8505783	P	9.5327348	77.1481419	2019-01-26	22:01:00	obsr465794	S52206391	Traveling	P22	EBIRD	15	0.31		2	1	G3806251	0	0	0		Call heard distinctly - the bird was circling about above for more than 30 seconds - call was recorded	Call heard for more than a minute by two observers	
URN:CornellLabOfOrnithology:EBIRD:OBS699017459	2019-01-16 09:24:55.0	7719	species	Besra	Accipiter virgatus			1				India	IN	Kerala	IN-KL	Idukki	IN-KL-ID					The Only place, Guest house	L8426701	P	10.1776476	77.253778	2019-01-14	06:45:00	obsr472810	S51730586	Traveling	P22	EBIRD	60	0.5		4	1	G3766878	1	0	0			Prominent gular striped and barred thighs. Thick, dense barring of underparts	
URN:CornellLabOfOrnithology:EBIRD:OBS698592946	2019-01-16 09:24:55.0	7719	species	Besra	Accipiter virgatus			1				India	IN	Kerala	IN-KL	Idukki	IN-KL-ID					The Only place, Guest house	L8426701	P	10.1776476	77.253778	2019-01-14	06:45:00	obsr739413	S51694321	Traveling	P22	EBIRD	60	0.5		4	1	G3766878	1	0	0			Prominent gular striped and barred thighs. Thick, dense barring of underparts	
URN:CornellLabOfOrnithology:EBIRD:OBS697457250	2019-01-12 16:02:06.0	7719	species	Besra	Accipiter virgatus			1				India	IN	Kerala	IN-KL	Idukki	IN-KL-ID					Pothamedu	L4020118	H	10.0591213	77.0692205	2019-01-11	16:55:00	obsr596603	S51601550	Traveling	P22	EBIRD	110	1.609		3	1		0	0	0			A single individual suddenly appeared. Initially mistaken for a shikra, the bold tail bands and darker back helped distinguish the individual.	
URN:CornellLabOfOrnithology:EBIRD:OBS706025005	2019-02-04 02:03:18.0	26355	species	Nilgiri Laughingthrush	Montecincla cachinnans			2				India	IN	Kerala	IN-KL	Idukki	IN-KL-ID					Munnar--KDHP Tea Plantations	L1332155	H	10.0814123	77.0656519	2019-01-28	12:55:00	obsr1140018	S52322312	Traveling	P22	EBIRD	150	1		13	1		0	0	0			In clear view , preening 	
URN:CornellLabOfOrnithology:EBIRD:OBS701772112	2019-01-29 09:42:43.0	19436	species	Black Drongo	Dicrurus macrocercus			6				India	IN	Kerala	IN-KL	Idukki	IN-KL-ID					Bamboo Grove Entrance Road, Kumily, Kerala, IN (9.602, 77.168)	L8520491	P	9.599958	77.1623124	2019-01-23	17:21:00	obsr962839	S51957399	Traveling	P22	EBIRD	61	0.756		4	1		0	0	0				
URN:CornellLabOfOrnithology:EBIRD:OBS704627499	2019-01-31 07:18:36.0	6818	species	Black Stork	Ciconia nigra			2				India	IN	Kerala	IN-KL	Idukki	IN-KL-ID					Periyar Lake	L5388694	P	9.5274001	77.1761656	2019-01-10	08:30:00	obsr508201	S52197190	Traveling	P22	EBIRD	250	24		4	1	G3815182	0	0	0			One bird was sighted in flight and the other foraging at the lakeshore. Photos will be attached later	
URN:CornellLabOfOrnithology:EBIRD:OBS704953940	2019-01-31 07:18:36.0	6818	species	Black Stork	Ciconia nigra			2				India	IN	Kerala	IN-KL	Idukki	IN-KL-ID					Periyar Lake	L5388694	P	9.5274001	77.1761656	2019-01-10	08:30:00	obsr1196810	S52224256	Traveling	P22	EBIRD	250	24		4	1	G3815182	0	0	0			One bird was sighted in flight and the other foraging at the lakeshore. Photos will be attached later	
URN:CornellLabOfOrnithology:EBIRD:OBS707205367	2019-02-06 01:43:15.0	9261	species	Blue-eared Kingfisher	Alcedo meninting			1				India	IN	Kerala	IN-KL	Idukki	IN-KL-ID					Orange Pudav	L8528256	P	9.4860494	77.3770183	2019-01-25	11:29:00	obsr1227055	S52425875	Traveling	P22	EBIRD	15	0.6		2	1	G3814838	0	0	0			Direct sighting	
URN:CornellLabOfOrnithology:EBIRD:OBS704910214	2019-01-30 23:51:07.0	9261	species	Blue-eared Kingfisher	Alcedo meninting			1				India	IN	Kerala	IN-KL	Idukki	IN-KL-ID					Orange Pudav	L8528256	P	9.4860494	77.3770183	2019-01-25	11:29:00	obsr1181061	S52221038	Traveling	P22	EBIRD	15	0.6		2	1	G3814838	0	0	0			Direct sighting	
URN:CornellLabOfOrnithology:EBIRD:OBS704907832	2019-01-30 23:51:07.0	9261	species	Blue-eared Kingfisher	Alcedo meninting			1				India	IN	Kerala	IN-KL	Idukki	IN-KL-ID					Orange Pudav	L8528256	P	9.4860494	77.3770183	2019-01-25	11:29:00	obsr535641	S52220856	Traveling	P22	EBIRD	15	0.6		2	1	G3814838	0	0	0			Direct sighting	
URN:CornellLabOfOrnithology:EBIRD:OBS694115250	2019-01-08 02:37:43.0	34204	species	Black-throated Munia	Lonchura kelaarti			7				India	IN	Kerala	IN-KL	Idukki	IN-KL-ID					Pampupara	L5555439	P	9.6773724	77.1505666	2019-01-05	16:10:00	obsr452388	S51340476	Traveling	P22	EBIRD	45	1.7		1	1		1	0	0				
URN:CornellLabOfOrnithology:EBIRD:OBS702880313	2019-01-26 07:07:55.0	23901	species	Booted Warbler	Iduna caligata			1				India	IN	Kerala	IN-KL	Idukki	IN-KL-ID					Bisonvally Road, Pallivasal, Kerala, IN (10.054, 77.072)	L8496042	P	10.0542692	77.0724166	2019-01-26	15:36:00	obsr792887	S52047624	Stationary	P21	EBIRD	4			3	1		0	0	0			Identified by sound by guide and then responded to playback. On sight could see more angular end to white supercilium	
URN:CornellLabOfOrnithology:EBIRD:OBS700103322	2019-01-19 09:24:39.0	23901	species	Booted Warbler	Iduna caligata			1				India	IN	Kerala	IN-KL	Idukki	IN-KL-ID					Pampadum Shola NP	L2393839	H	10.1476769	77.2595072	2019-01-14	11:45:00	obsr543220	S51734742	Traveling	P22	EBIRD_IND	360	3		2	1		0	0	0			Clearly separated from Blyths reed by the longer tail which is square cut and shorter under tail coverts, separated from Sykes by the shape of the head	
URN:CornellLabOfOrnithology:EBIRD:OBS702613984	2019-02-05 13:20:19.0	23901	species	Booted Warbler	Iduna caligata			2				India	IN	Kerala	IN-KL	Idukki	IN-KL-ID					Kanthalloor Panchayat Office area	L8491546	P	10.2153764	77.1941236	2019-01-24	09:28:00	obsr452388	S52025622	Traveling	P22	EBIRD	170	4.5		5	1	G3794970	0	0	0				
